Likes,Body,Url_photo 
243,Девятого апреля в польском замке Огродзенец проходили съёмки «Ведьмака» от Netflix. Ребят снова заметили.,https://stopgame.ru/blogs/topic/95419
271,"Сегодня в 18:00 ✨ twitch.tv/stopgameru

Несмотря на сложности, первая часть истории серии Final Fantasy вышла. Но как сделать последующие выпуски ещё лучше? Даур Авидзба расскажет, каким образом намерен поднимать планку качества, а Катерина Краснопольская проследит, чтобы курс беседы не сильно отклонялся от обсуждения «японщины».",https://stopgame.ru/blogs/topic/95419
318,"В одном из выпусков «Рефанд?!» (stopga.me/100294) мы вынесли вердикт Teleportals, которая могла запомниться галереей с анимешной обнажёнкой. Теперь откопали в пыльном ящике Maytroid от того же разработчика, чтобы раздать всем неравнодушным к ахегао.

Десять ключей для Steam мы оставили на пикче. Если не успеете их забрать, то лупите по лайку и оставьте комментарий «Одну 2D-тянку, пожалуйста», а мы силой рандома отправим ещё пять.

UPD: Ключи отправлены победителям, всем спасибо за участие!",https://store.steampowered.com/app/960190/Maytroid_I_swear_its_a_nice_game_too/
94,"👊 Александр Вилисов и Глеб Мещеряков начинают эфир по Mortal Kombat X. Не пропустите!

twitch.tv/stopgameru
twitch.tv/stopgameru",https://store.steampowered.com/app/960190/Maytroid_I_swear_its_a_nice_game_too/
151,"Пока Days Gone мчит к релизу, посмотрите ролик про населяющих мир зомбарей",https://store.steampowered.com/app/960190/Maytroid_I_swear_its_a_nice_game_too/
118,"Mortal Kombat X. Финишная прямая.
👊 В 13:00 на twitch.tv/stopgameru",https://store.steampowered.com/app/960190/Maytroid_I_swear_its_a_nice_game_too/
185,"🌍 Plague Inc. до сих пор удерживает первую строчку в AppStore среди стратегий. Проект оказался настолько успешным, что был портирован на PC, консоли и даже выпущен в виде настолки. Неудивительно, что новый релиз от Ndemic Creations любители мобильных развлечений ждали с нетерпением.

stopgame.ru/blogs/topic/95409",http://stopgame.ru/blogs/topic/95409
302,"Удивительные вещи происходят — в России официально признают файтинги киберспортом, так ещё и несколько стран договорились о создании своеобразного модератора индустрии

https://stopgame.ru/newsdata/37916",http://stopgame.ru/blogs/topic/95409
363,"Судя по часам, детишки спать пошли. Время порнушных новостей про Subverse.

🔞 stopgame.ru/newsdata/37915
🍓 stopgame.ru/newsdata/37915",http://stopgame.ru/blogs/topic/95409
1035,"Уилл Смит и Мартин Лоуренс сообщают, что съёмки «Плохих парней 3» закончены",http://stopgame.ru/blogs/topic/95409
614,"В Steam умеют не только ругать. За помощь в реконструкции Нотр-Дама Ubisoft получила лучи добра в виде повышенного рейтинга Assassin’s Creed: Unity.

https://stopgame.ru/newsdata/37913",http://stopgame.ru/blogs/topic/95409
452,"Мальчишка из «Гори, гори ясно» желает вам крепких снов",http://stopgame.ru/blogs/topic/95409
169,"За три дня Metacritic нарисовал World War Z лишь 63 балла, а пользователям Twitch игра успела надоесть. Хорошо, что мы стримили на YouTube.

https://stopgame.ru/newsdata/37912",http://stopgame.ru/blogs/topic/95409
174,"Пацаны, в следующий раз подумайте перед тем, как отправить кого-то на кухню — возможно, собеседница ещё и играет лучше вас

https://stopgame.ru/newsdata/37911",http://stopgame.ru/blogs/topic/95409
112,"💥 Наши эксперты по выживанию объединяются против бегучих-кувыркучих мертвецов. Давайте с нами!

youtube.com/user/stopgameonline
youtube.com/user/stopgameonline",http://stopgame.ru/blogs/topic/95409
207,"Французские рекламщики Warner Bros. решили сыграть на ностальгии и сняли ролик по Mortal Kombat 11 с участием Кристофера Ламберта 
 
https://stopgame.ru/newsdata/37910",http://stopgame.ru/blogs/topic/95409
139,"В рамках празднования 40-го дня рождения «Чужого» 20th Century Fox и Tongal продолжают выпускать фанатские короткометражки

https://stopgame.ru/newsdata/37909",http://stopgame.ru/blogs/topic/95409
156,"World War Z: Пятничный кооператив!
💥 В 21:00 на youtube.com/user/stopgameonline",http://stopgame.ru/blogs/topic/95409
110,"На протяжении многих лет французская Spiders в муках пытается родить интересное ролевое приключение. Внутри — самые важные детали о GreedFall.

https://stopgame.ru/newsdata/37908",http://stopgame.ru/blogs/topic/95409
386,"💣 [id7037129|Дмитрий Кунгуров] прошёл первую Borderlands в момент выхода со всеми последующими DLC. Потом Borderlands 2 с дополнениями, The Pre-Sequel. Теперь вот анонсирована третья часть, и на волне ностальгии он вернулся в ремастер оригинала, чтобы понять… 

stopga.me/104029",http://stopga.me/104029
111,"🏥 Двери госпиталя Брукхэвен открыты. Придётся зайти, хотите вы этого или нет. Эфирим Silent Hill 2 прямо сейчас!

twitch.tv/stopgameru
twitch.tv/stopgameru",http://stopga.me/104029
218,Первая часть серии роликов о сюжете франшизы Borderlands,http://stopga.me/104029
126,"В Южной Корее страстно обожают игры Blizzard, и, как оказалось, эта любовь распространяется даже на Diablo. Возможно, именно поэтому в Стране утренней свежести сделали весьма перспективную MMO-версию Diablo, известную на Западе как Lost Ark.

Записаться на «бету»: 
🗡 bit.ly/LostArk-SG
🔥 bit.ly/LostArk-SG",https://stopgame.ru/show/104025/lostark_videopreview
156,"Мало того, что у Гибралтара и Каустика из Apex Legends кость широкая, так теперь ещё и щиты не помогают 

https://stopgame.ru/newsdata/37907",https://stopgame.ru/show/104025/lostark_videopreview
189,"Silent Hill 2 в 18:00 🏥 twitch.tv/stopgameru

Прошло несколько месяцев с момента первого визита в туманный город на берегах озера Толука. Заручившись поддержкой Марии, Джеймс Сандерленд продвигается дальше — к нависающему гигантской тенью госпиталю Брукхэвен... Знакомиться с медсёстрами предстоит Глебу Мещерякову и Ивану Лоеву.",https://stopgame.ru/show/104025/lostark_videopreview
292,"Half-Life 2 никогда не была игрой про паркур. А почему бы и нет? 
 
https://stopgame.ru/newsdata/37906",https://stopgame.ru/show/104025/lostark_videopreview
286,"Новый сотрудник «ВКонтакте» по имени Танос решил забанить половину желающих на 15 минут в день премьеры «Мстители: Финал». 

Если повезёт выжить, то сообщите — мы умеем в перманент: vk.com/thanos",https://stopgame.ru/show/104025/lostark_videopreview
197,"Интерактивные диалоги, обустройство убежища, менеджмент команды, тактическая стрельба, возможности швырнуть кошелёк в экран — всё это о новом ролике Chernobylite.

https://stopgame.ru/newsdata/37904",https://stopgame.ru/show/104025/lostark_videopreview
215,На территории России начался сбор предзаказов Xbox One S All-Digital. Консоль без дисковода обойдётся вам в 18990 рублей.,https://stopgame.ru/show/104025/lostark_videopreview
145,Кусок фильма «Мстителей: Финал». Всё ещё не концовка.,https://stopgame.ru/show/104025/lostark_videopreview
161,"Инсайдеры докладывают, что первые характеристики железа в некстгене от Sony такие, на какие многие надеялись, а Xbox Anaconda будет ещё более продвинутой

https://stopgame.ru/newsdata/37903",https://stopgame.ru/show/104025/lostark_videopreview
225,"Интересно, созданные персонажи в GTA Online переедут в новый город после выхода мультиплеера GTA 6? 🤔

https://stopgame.ru/newsdata/37902",https://stopgame.ru/show/104025/lostark_videopreview
200,"Devolver Digital и Askiisoft выпустили двухмерную Katana ZERO. Похоже, выпустили весьма успешно: отзывы игроков и критиков сияют положительными оценками.

https://stopgame.ru/newsdata/37901",https://stopgame.ru/show/104025/lostark_videopreview
933,"В портфолио бывшего разработчика Rockstar Бибина Майкла найдена GTA VI. Ваши предположения, ждём какой-нибудь неоновый Vice City?",https://stopgame.ru/show/104025/lostark_videopreview
1320,"В последний день съёмок The Last of Us: Part II Трой Бейкер занюхал свежесть волос Эшли Джонсон. Это могла быть реклама шампуня, но нет.",https://stopgame.ru/show/104025/lostark_videopreview
162,"Nintendo Switch привлекает всё больше заметных игр и готовится к новым ревизиям, анонсирован ремейк XIII, Anno 1800 поведала о своих дополнениях, а серверы Burnout Paradise через несколько месяцев будут отключены.

• Геймплей Mortal Kombat 11 на Nintendo Switch — stopgame.ru/newsdata/37881 
• Трейлер Mortal Kombat 11 с той самой музыкой — stopgame.ru/newsdata/37888 
• Обзор Supraland — stopga.me/104018
 
• Обзор недели. Rebel Inc. — stopgame.ru/blogs/topic/95409 
• Блог недели. Хардкор хардкору рознь — stopgame.ru/blogs/topic/95419",https://stopgame.ru/show/104020/infact_19_04_2019
179,"Пару лет назад Mordhau была частично профинансирована на Kickstarter, а теперь готовится к скорому релизу

https://stopgame.ru/newsdata/37900",https://stopgame.ru/show/104020/infact_19_04_2019
135,"StreamElements и Stream Hatchet выяснили, что зрители Twitch насмотрели за первый квартал 2019-го на 35 % больше часов, чем в 2018-м

https://stopgame.ru/newsdata/37899",https://stopgame.ru/show/104020/infact_19_04_2019
125,"С 4-го по 5 мая в Амстердаме пройдёт чемпионат European Smash Ball Team Cup по Super Smash Bros. Ultimate. Ребят из Ye Olde Guard на нём можно не ждать.

https://stopgame.ru/newsdata/37898",https://stopgame.ru/show/104020/infact_19_04_2019
130,"Спартанцы, 343 Industries сообщает, что Valve Time оказалось заразительным 

https://stopgame.ru/newsdata/37897",https://stopgame.ru/show/104020/infact_19_04_2019
92,"Горы разнообразных дополнений для градостроительного симулятора — обычное дело. Вот и Anno 1800 не останется без порций свежего контента.

https://stopgame.ru/newsdata/37896",https://stopgame.ru/show/104020/infact_19_04_2019
77,Трейлер второго сезона сериала «Криптон»,https://stopgame.ru/show/104020/infact_19_04_2019
142,«Гавана» — новая карта Overwatch. Уже можно поиграть на тестовом сервере.,https://stopgame.ru/show/104020/infact_19_04_2019
209,"👤 Вы можете себе представить, чтобы какую-нибудь игру-головоломку вроде Portal, The Witness или The Talos Principle замаскировали под красочную RPG в духе The Legend of Zelda? А вот авторы Supraland не только представили, но и создали такое необычное приключение.

stopga.me/104018",http://stopga.me/104018
121,"Для тех, кому успела полюбиться виртуальная зомби-драма The Walking Dead, Skybound Games приготовила любопытное предложение. Внутри подробнее о трёх изданиях Telltale Definitive Series.

https://stopgame.ru/newsdata/37895",http://stopga.me/104018
121,"🏆 Evolution Championship Series — пожалуй, самый ожидаемый турнир по файтингам. Любители жанра из года в год следят за ярким событием, но так было не всегда. [id39589281|Наш подписчик] подготовил закадровую озвучку документального фильма от theScore esports, который погрузит вас в уникальную историю EVO.",http://stopga.me/104018
157,"Анонсирован The Walking Dead: The Telltale Definitive Series — сборник с обновлёнными играми серии для PS4, Xbox One и Epic Games Store. 

А ещё показали коллекционку с фигуркой, кепкой и матрёшками.",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
128,"У жителей Китая появляется чуть больше свободы. В частности, благодаря Nintendo со своей Switch.

https://stopgame.ru/newsdata/37894",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
296,"Возможно, сейчас вы почувствуете себя старым: если вы застали боевик XIII, то сообщаем, что с тех пор прошло больше 15 лет

https://stopgame.ru/newsdata/37893",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
418,Романтический Человек-Паук и компания на кадрах «Вдали от дома»,https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
249,"Анонсирован ремейк XIII, который выйдет 13 ноября. Играли в 2003-м?",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
153,"Будьте внимательны при активации Transistor и World of Goo в Epic Games Store. Помните, что бесплатно — это не покупка.

https://stopgame.ru/newsdata/37892",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
103,"Японское издание Nikkei поделилось информацией о миниатюрной Nintendo Switch. Также журналисты утверждают, что планируется выпуск Pro-версии.

https://stopgame.ru/newsdata/37891",https://www.skybound.com/telltales-the-walking-dead-the-definitive-series
329,"Халявная Transistor доступна в богохульном Epic Games Store. А со 2 мая можно будет согрешить, скачав World of Goo.",https://www.epicgames.com/store/ru/product/transistor/home
329,Забирайте в PS Store бесплатный пак аватаров в честь годовщины God of War,https://www.epicgames.com/store/ru/product/transistor/home
125,"Слушаем кавер на Pixies — Where Is My Mind в ролике Fade to Silence!

https://stopgame.ru/newsdata/37890",https://www.epicgames.com/store/ru/product/transistor/home
159,"Burnout Paradise отправляется на покой на всех платформах — PC, PlayStation 3 и Xbox 360. Прошлогодний ремастер не пострадает.

https://stopgame.ru/newsdata/37889",https://www.epicgames.com/store/ru/product/transistor/home
332,"NetherRealm поняла, что не всем нравится рэп в трейлерах одиннадцатой «Смертельной битвы». Теперь ностальгируем, слушая... ♪~MORTAL KOMBAT~♫

https://stopgame.ru/newsdata/37888",https://www.epicgames.com/store/ru/product/transistor/home
111,"На что вам интереснее смотреть в франшизе «Форсаж»: уличные гонки из первых фильмов или стрельба со взрывами из последних?

https://stopgame.ru/newsdata/37887",https://www.epicgames.com/store/ru/product/transistor/home
125,"Konami выпустила трейлер первого сборника Annivesary Collection и раскрыла полный состав второго

https://stopgame.ru/newsdata/37886",https://www.epicgames.com/store/ru/product/transistor/home
237,Cпин-офф «Форсажа» получил второй трейлер,https://www.epicgames.com/store/ru/product/transistor/home
229,"Нашли самую бюджетную сборку ПК. Выглядит аппетитно, потому что из лазаньи. 

https://stopgame.ru/newsdata/37885",https://www.epicgames.com/store/ru/product/transistor/home
196,"Gen.G закрыла раунд инвестиций и получила 46 миллионов долларов. Всё бы ничего, но среди вкладчиков затесался Уилл Смит.

https://stopgame.ru/newsdata/37884",https://www.epicgames.com/store/ru/product/transistor/home
194,"Saints Row: The Third появится на Switch в виде издания Full Package. В него входят все наборы заданий и свыше 30 DLC. Это все, кроме дисбалансных Bloodsucker Pack и Unlockable Pack.

https://stopgame.ru/newsdata/37883",https://www.epicgames.com/store/ru/product/transistor/home
208,"Симулятор космической колонии от Klei Entertainment провёл в раннем доступе Steam два года, oxygen от такого, и решил отправиться в релиз

https://stopgame.ru/newsdata/37882",https://www.epicgames.com/store/ru/product/transistor/home
139,"Mortal Kombat 11 выглядит не так хорошо на Nintendo Switch, как на «старших» платформах, но хоть в портативном режиме графика кажется неплохой

https://stopgame.ru/newsdata/37881",https://www.epicgames.com/store/ru/product/transistor/home
233,"Шутки о заклеенном скотчем приводе Xbox One S All-Digital Edition оказались не так уж и далеки от правды

https://stopgame.ru/newsdata/37880",https://www.epicgames.com/store/ru/product/transistor/home
207,"Бесплатная Assassin’s Creed: Unity от Ubisoft, переиздание Redeemer для консолей, геймплей игры «Партизаны», Xbox One S All-Digital Edition без дисковода, премьера «Ведьмака» от Netflix, обновление для Super Smash Bros. Ultimate, новый трейлер Daymare: 1998, бета-тестирование No Man’s Sky на базе API Vulkan.

• Халявная Assassin's Creed: Unity для Uplay — stopgame.ru/newsdata/37872 
• Обновление для Super Smash Bros. Ultimate — stopgame.ru/newsdata/37869 
• 8 минут геймплея игры «Партизаны» — stopgame.ru/newsdata/37867 
• Бета-тестирование обновлённой No Man’s Sky — stopgame.ru/newsdata/37865 
• Превью игры Steel Division 2 — stopga.me/104008",https://stopgame.ru/show/104013/infact_18_04_2019
1412,"В Borderlands 3 не будет шлака. Похоже, его заменит новый вид стихийного урона — радиация.",https://stopgame.ru/show/104013/infact_18_04_2019
1021,Успехи не всегда вознаграждаются,https://stopgame.ru/show/104013/infact_18_04_2019
616,Ценник Control в Epic Games Store снизился с 3799 до 1299 рублей. Заплатившим больше вернут часть суммы. Членам культа Габена не разрешат купить вообще.,https://www.epicgames.com/store/ru/product/control/home
127,"Девелоперы Mortal Kombat прекрасно осведомлены о тех трудностях, с которыми сталкиваются казуальные игроки в файтингах, так что страдать не придётся 

https://stopgame.ru/newsdata/37879",https://www.epicgames.com/store/ru/product/control/home
188,Mortal Kombat 11 всё же не обошла Nintendo Switch стороной,https://www.epicgames.com/store/ru/product/control/home
140,"Дамы и господа, делайте ставки — сколько раз за сериал Мастер Чиф покажет своё лицо? 

https://stopgame.ru/newsdata/37878",https://www.epicgames.com/store/ru/product/control/home
293,"Тварь, да? Ля, болотная... Первый трейлер сериала.",https://www.epicgames.com/store/ru/product/control/home
134,"Newzoo сообщила, что 25 крупнейших компаний, связанных с виртуальными развлечениями, занимают 80 % глобального рынка игр. СОГЛАСНЫ? УЗНАЛИ?

https://stopgame.ru/newsdata/37877",https://www.epicgames.com/store/ru/product/control/home
499,Пабло Шрайбер — Мастер Чиф из сериала по Halo,https://www.epicgames.com/store/ru/product/control/home
140,"Шао Кан из Mortal Kombat 11 орудует преимущественно молотом, но иногда переключается на копьё. Что вам предпочтительнее? 

https://stopgame.ru/newsdata/37876",https://www.epicgames.com/store/ru/product/control/home
273,"The Last of Us Part II медленно, но верно движется к релизу

https://stopgame.ru/newsdata/37875",https://www.epicgames.com/store/ru/product/control/home
277,Шао Кан дубасит Райдена в Mortal Kombat 11,https://www.epicgames.com/store/ru/product/control/home
292,"Five Nights at Freddy's VR: Help Wanted выйдет 21 мая, если хотя бы три человека из комментариев скажут, что она им нужна",https://www.epicgames.com/store/ru/product/control/home
114,"Консольщики получат улучшенную Redeemer: Enhanced Edition. Расширенное издание вводит в игру локальный кооператив, классы персонажа и доработанный баланс уровней.

https://stopgame.ru/newsdata/37874",https://www.epicgames.com/store/ru/product/control/home
124,"Срочные новости: неспособная совладать с неукротимой мощью и внутренними демонами, Джин Грей может уничтожить планету и лично тебя

https://stopgame.ru/newsdata/37873",https://www.epicgames.com/store/ru/product/control/home
87,"💥 Последние 10 лет французы из Eugen Systems делают, по сути, одну и ту же игру. Продолжение Steel Division было ожидаемым, оставался открытым лишь вопрос формата — будут ли это DLC или самостоятельный проект. Мы попробовали «бету» Steel Division II и сейчас расскажем о ней подробнее.

stopga.me/104008",https://stopga.me/104008
165,"Соскучились по трейлерам «Люди Икс: Тёмный Феникс»? Не отвечайте, это риторический.",https://stopga.me/104008
608,"Ubisoft — французская компания, поэтому неудивительно, что она решила внести свой вклад в восстановление собора Парижской Богоматери 

https://stopgame.ru/newsdata/37872",https://stopga.me/104008
154,"Журнал Time составил очередной список 100 самых влиятельных людей мира. И здесь не обошлось без Fortnite.

https://stopgame.ru/newsdata/37871",https://stopga.me/104008
1540,"Ubisoft раздаёт Assassin's Creed Unity в Uplay, чтобы вы хоть где-то смогли посмотреть на Нотр-Дам",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
223,"Пришло время травить душу фанатам «Ведьмака», которые предпочитают не вспоминать, что Netflix готовит сериал по мотивам книг Сапковского 

https://stopgame.ru/newsdata/37870",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
99,"👊 Глеб на месте, Уэс здесь, да и бойцы DC уже пришли... Пора начинать!

twitch.tv/stopgameru 
twitch.tv/stopgameru",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
105,"Разработчики Super Smash Bros. Ultimate поддерживают игру на уровне передового эксклюзива: завтра выходит крупное обновление 3.0, которое добавляет как платный, так и бесплатный контент

https://stopgame.ru/newsdata/37869",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
228,"У нас уже есть ремейк Resident Evil 2. Но помните ли вы, что в 2015-м фанаты из Invader Studios тоже собирались переделывать игру на современном движке?

https://stopgame.ru/newsdata/37868",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
106,"Mortal Kombat vs. DC Universe
👊 В 16:00 на twitch.tv/stopgameru 
Кроссовер на закате эпохи.",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
200,"Sony закручивает гайки цензуры на PlayStation 4. Сисечки снова под угрозой.

🍓 stopgame.ru/newsdata/37866
🔞 stopgame.ru/newsdata/37866",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
191,"Сеттинг игры «Партизаны» — Псковская область с осени 1941-го по начало 1942 года. Сюжет не повторяет конкретные исторические эпизоды, но основан на том, что могло бы произойти на самом деле. 
 
https://stopgame.ru/newsdata/37867",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
151,"Переход No Man’s Sky на Vulkan должен улучшить производительность для многих игроков. Но лудоманам всё равно лучше отвернуться.

https://stopgame.ru/newsdata/37865",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
1111,"Нил Дракманн закончил снимать финал The Last of Us Part II, теперь спойлерит",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
124,"Финскую студию Housemarque преследует синдром неудачника. Уже даже глава компании говорит, что Stormdivers не станет хитом.

https://stopgame.ru/newsdata/37864",https://store.ubi.com/ru/assassin-s-creed--%D0%B5%D0%B4%D0%B8%D0%BD%D1%81%D1%82%D0%B2%D0%BE/56c4947a88a7e300458b45d6.html?ncid=22-4673---1-intlnk-36-54-Store_Gamesite_AC_Unity_0802--15-1--0217-4----ACC_WC___Store_Gamesite_AC_Unity_0802_ID41425
204,"Возможное восстановление Нотр-Дама с помощью модели из Assassin's Creed: Unity, первые факты о PlayStation 5, запрет на продажу Mortal Kombat 11 в Украине, бан на Twitch за косплей Лайфлайн из Apex Legends, владеющие казино индейцы против скинов в CS:GO, экранизация Minecraft.

• Первые подробности о PlayStation 5 — stopgame.ru/newsdata/37850 
• Во что зарубиться под «Игру престолов» — stopgame.ru/show/104006",https://stopgame.ru/show/104007/infact_17_04_2019
116,"Кроме Xbox One S All-Digital Edition на Xbox Inside показали не так уж и много интересного. Более-менее важные материалы мы собрали внутри.

https://stopgame.ru/newsdata/37863 #InsideXbox@stopgameru",https://stopgame.ru/show/104007/infact_17_04_2019
174,"За 897,99 деревянных в месяц с этого года можно будет брать Xbox Game Pass Ultimate. Это Xbox Game Pass и Xbox Live Gold вместе.

#InsideXbox@stopgameru",https://stopgame.ru/show/104007/infact_17_04_2019
257,"Библиотека Xbox One пополняется Ninja Gaiden II (уже доступна) и пятью играми с Xbox 360, которые будут работать в 4K

#InsideXbox@stopgameru",https://stopgame.ru/show/104007/infact_17_04_2019
169,"All-Digital станет самой дешёвой ревизией Xbox One. В России новинку без дисковода стоит ждать в один день со всем миром.

https://stopgame.ru/newsdata/37862 #InsideXbox@stopgameru",https://stopgame.ru/show/104007/infact_17_04_2019
152,"Xbox One S All-Digital Edition без дисковода анонсирована. Внутри HDD на 1 Тб и три игры: Minecraft, Forza Horizon 3 и Sea of Thieves. В продаже с 7 мая.

#InsideXbox@stopgameru",https://stopgame.ru/show/104007/infact_17_04_2019
88,"В трейлере Superbug Initiative для Two Point Hospital предлагают проводить сомнительные исследования, отстреливать монозверей и оживлять мёртвых

https://stopgame.ru/newsdata/37861",https://stopgame.ru/show/104007/infact_17_04_2019
361,"Кто-нибудь из вас успел побывать в соборе Парижской Богоматери до того, как его охватило пламя? 

https://stopgame.ru/newsdata/37860",https://stopgame.ru/show/104007/infact_17_04_2019
250,"В 2015-м Крис Авеллон покинул Obsidian и с тех пор не раз отзывался о боссах компании без восторга. Теперь ясно, почему.

https://stopgame.ru/newsdata/37859",https://stopgame.ru/show/104007/infact_17_04_2019
798,"Знакомьтесь, стильная шапка сообщества. Теперь обитает здесь.",https://stopgame.ru/show/104007/infact_17_04_2019
107,"Ближайшая gamescom будет стартовать с шоу Opening Night Live. Оно включает в себя крупные анонсы, премьеры роликов и выступления звёзд индустрии.

https://stopgame.ru/newsdata/37858",https://stopgame.ru/show/104007/infact_17_04_2019
124,"🐉 «Игра престолов» возвращается, чтобы вновь будоражить воображение политической интригой и увлекать судьбами Вестероса. Жаль лишь, что эпизоды коротки, а сюжет стремится к развязке. Выручат игры, близкие по духу к произведениям Джорджа Мартина.

stopga.me/104006",http://stopga.me/104006
416,"Постер финальных мстюнов на случай, если вам мало предыдущих",http://stopga.me/104006
602,"Похоже, ремейк Resident Evil 3 совсем близко",http://stopga.me/104006
82,"Расширение Dare Devils of Destruction для Just Cause 4 посвящено экшену с участием транспорта и включает в себя 15 миссий, разбитых на три категории

https://stopgame.ru/newsdata/37857",http://stopga.me/104006
225,Семейка Аддамс возвращается в формате мультфильма,http://stopga.me/104006
123,"Как гласит описание «Судьбы Атлантиды» для Assassin’s Creed: Odyssey, мы отправимся в легендарные миры греческой мифологии. Не сразу, по эпизодам.

https://stopgame.ru/newsdata/37856",http://stopga.me/104006
211,"Mojang раскрыла немногочисленные подробности об экранизации Minecraft

https://stopgame.ru/newsdata/37855",http://stopga.me/104006
108,"Вчерашний тизер Capcom оказался приставкой Home Arcade. Полный список из 16 игр внутри новости. Там найдёте и дату выхода с ценой.

https://stopgame.ru/newsdata/37854",http://stopga.me/104006
92,"👊 Самое время сыграть в Mortal Kombat 9. Залетайте на наш эфир!

twitch.tv/stopgameru
twitch.tv/stopgameru",http://stopga.me/104006
135,"Во время мероприятия Xbox на E3 нам, как водится, покажут трейлеры и анонсы, но не только — в это же время выйдет специальный выпуск Inside Xbox

https://stopgame.ru/newsdata/37853",http://stopga.me/104006
109,"Хамура из Judgment после пластической операции выглядит как порядочный гражданин, который точно не увлекается кокаином. Почти.

https://stopgame.ru/newsdata/37852",http://stopga.me/104006
102,"Экшен Marvel Ultimate Alliance 3: The Black Order для Nintendo Switch не только обзавёлся датой релиза, но и получил красочный бокс-арт 

https://stopgame.ru/newsdata/37851",http://stopga.me/104006
94,"Mortal Kombat 9
👊 В 18:00 на twitch.tv/stopgameru
Слишком много смертей.",http://stopga.me/104006
388,"PlayStation 5 (или другое название) будет поддерживать разрешение 8K и обратную совместимость с PS4. Читайте информацию о технических характеристиках, ключевой особенности и не только от архитектора консоли!

🎮 stopgame.ru/newsdata/37850
🆕 stopgame.ru/newsdata/37850",http://stopga.me/104006
